Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d,drone_x,drone_y,drone_z
103812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99824,-9.69936,-0.852628,13.4681,0,0,0,-0,1.5708,-0,1.5708,379.446,1516.57,11.8348,14.2969,16.147,360.555,-62.0704,513.54,1802.91,117497,4.8721e-13,24109.9,158.338,7266.6,500,10.3177,16.3177,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10204,3.61793,-0.564178
104212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99844,-9.69964,-0.845026,13.468,0,0,0,-0,1.5708,-0,1.5708,379.434,1519.21,11.8347,14.3202,16.177,360.496,-53.3015,522.283,1811.59,117174,4.8721e-13,23761.7,160.185,7268.03,500,10.3179,16.3179,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10229,3.61784,-0.56418
104612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99873,-9.69985,-0.844105,13.4679,0,0,0,-0,1.5708,-0,1.5708,379.42,1519.37,11.8346,14.3216,16.1789,360.547,-52.2262,523.331,1812.58,117141,4.8721e-13,23718.8,160.289,7269.79,500,10.318,16.318,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10254,3.61774,-0.56418
105012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99903,-9.70003,-0.844119,13.4678,0,0,0,-0,1.5708,-0,1.5708,379.406,1519.24,11.8345,14.3204,16.1775,360.578,-52.2284,523.305,1812.5,117139,4.8721e-13,23715,160.186,7271.42,500,10.3181,16.3181,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10278,3.61765,-0.56418
105412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99933,-9.70019,-0.844223,13.4677,0,0,0,-0,1.5708,-0,1.5708,379.395,1519.16,11.8344,14.3196,16.1766,360.637,-52.3368,523.177,1812.33,117137,4.8721e-13,23713.7,160.119,7272.8,500,10.3181,16.3181,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10303,3.61756,-0.56418
105812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99961,-9.70032,-0.844306,13.4676,0,0,0,-0,1.5708,-0,1.5708,379.386,1519,11.8344,14.3182,16.1749,360.68,-52.4241,523.074,1812.19,117134,4.8721e-13,23712.8,160.003,7273.9,500,10.3182,16.3182,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10328,3.61747,-0.56418
106212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99987,-9.70043,-0.844364,13.4675,0,0,0,-0,1.5708,-0,1.5708,379.378,1518.89,11.8343,14.3172,16.1736,360.68,-52.4838,523.002,1812.09,117135,4.8721e-13,23713.9,159.918,7274.77,500,10.3182,16.3182,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10356,3.61736,-0.56418
106612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00014,-9.70055,-0.841807,13.4674,0,0,0,-0,1.5708,-0,1.5708,379.373,1518.88,11.8342,14.3171,16.1736,360.725,-49.536,525.94,1815.01,117031,4.8721e-13,23612.4,159.911,7275.48,500,10.3182,16.3182,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1038,3.61727,-0.56418
107012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00039,-9.70065,-0.84435,13.4673,0,0,0,-0,1.5708,-0,1.5708,379.368,1518.77,11.8341,14.3161,16.1723,360.697,-52.4583,523.011,1812.06,117131,4.8721e-13,23710.7,159.826,7276.02,500,10.3182,16.3182,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10405,3.61718,-0.56418
107412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00067,-9.70076,-0.844643,13.4672,0,0,0,-0,1.5708,-0,1.5708,379.364,1518.84,11.8341,14.3167,16.1731,360.734,-52.7919,522.671,1811.71,117139,4.8721e-13,23719.6,159.875,7276.49,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10432,3.61708,-0.56418
107812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00094,-9.70087,-0.844626,13.4671,0,0,0,-0,1.5708,-0,1.5708,379.361,1518.74,11.834,14.3158,16.172,360.769,-52.7695,522.688,1811.71,117135,4.8721e-13,23716.3,159.802,7276.85,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10456,3.61699,-0.56418
108212,0,1.97943,-9.84955,-0.887659,0,0,0,1.9911,-9.70096,-0.844582,13.467,0,0,0,-0,1.5708,-0,1.5708,379.359,1518.65,11.834,14.315,16.171,349.124,-52.718,522.737,1811.76,118135,4.8721e-13,24442.3,159.731,7277.12,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10481,3.61689,-0.56418
108612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99052,-9.70106,-0.83706,13.4669,0,0,0,-0,1.5708,-0,1.5708,379.296,1548.73,11.8341,14.5812,16.5134,348.193,-44.0087,531.351,1820.16,118088,4.8721e-13,24228.5,181.723,7284.7,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10507,3.6168,-0.56418
109012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99111,-9.70115,-0.83629,13.4668,0,0,0,-0,1.5708,-0,1.5708,379.217,1551.08,11.8342,14.6016,16.5406,348.622,-43.0559,532.182,1820.72,118092,4.8721e-13,24165.2,183.465,7294.31,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10534,3.61669,-0.56418
109412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99173,-9.70125,-0.833822,13.4668,0,0,0,-0,1.5708,-0,1.5708,379.14,1549.97,11.8343,14.5915,16.5285,349.077,-40.1546,534.968,1823.24,118003,4.8721e-13,24055.7,182.596,7303.51,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10558,3.6166,-0.56418
109812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99224,-9.70134,-0.833926,13.4667,0,0,0,-0,1.5708,-0,1.5708,379.074,1548.79,11.8344,14.5807,16.5154,349.398,-40.2199,534.802,1822.85,117980,4.8721e-13,24027.4,181.678,7311.52,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10583,3.61651,-0.56418
110212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99268,-9.70144,-0.844343,13.4666,0,0,0,-0,1.5708,-0,1.5708,379.019,1547.95,11.8345,14.573,16.5062,349.609,-52.1526,522.785,1810.65,118306,4.8721e-13,24349,181.023,7318.25,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10608,3.61642,-0.56418
110612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00054,-9.70154,-0.845431,13.4665,0,0,0,-0,1.5708,-0,1.5708,378.972,1547.39,11.8346,14.5679,16.5001,358.387,-53.3645,521.503,1809.21,117582,4.8721e-13,23833,180.591,7323.86,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10634,3.61632,-0.56418
111012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00162,-9.70163,-0.84527,13.4664,0,0,0,-0,1.5708,-0,1.5708,378.98,1524.77,11.8345,14.3676,16.2427,359.307,-53.1865,521.693,1809.42,117390,4.8721e-13,23771.9,163.969,7322.89,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1066,3.61622,-0.56418
111412,0,1.97943,-9.84955,-0.887659,0,0,0,1.9943,-9.70173,-0.837541,13.4663,0,0,0,-0,1.5708,-0,1.5708,379.01,1522.35,11.8345,14.3463,16.2151,350.602,-44.3243,530.6,1818.43,117808,4.8721e-13,24042.4,162.242,7319.3,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10687,3.61612,-0.56418
112012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99363,-9.70182,-0.844101,13.4662,0,0,0,-0,1.5708,-0,1.5708,378.996,1544.84,11.8346,14.5454,16.4709,349.535,-51.8553,523.049,1810.83,118221,4.8721e-13,24340.7,178.683,7320.98,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10722,3.61599,-0.56418
112212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99393,-9.70192,-0.842254,13.4661,0,0,0,-0,1.5708,-0,1.5708,378.965,1547.56,11.8347,14.5693,16.5021,349.597,-49.7059,525.151,1812.83,118188,4.8721e-13,24261.1,180.708,7324.71,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10737,3.61593,-0.56418
112612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99429,-9.70201,-0.844744,13.466,0,0,0,-0,1.5708,-0,1.5708,378.932,1547.39,11.8348,14.5677,16.5004,349.738,-52.5403,522.266,1809.83,118291,4.8721e-13,24343.4,180.571,7328.71,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10763,3.61584,-0.56418
113012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99463,-9.70211,-0.83743,13.4659,0,0,0,-0,1.5708,-0,1.5708,378.902,1547.03,11.8348,14.5643,16.4964,349.86,-44.1073,530.653,1818.12,118023,4.8721e-13,24070.7,180.283,7332.39,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10787,3.61575,-0.56418
113412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99495,-9.70221,-0.83398,13.4658,0,0,0,-0,1.5708,-0,1.5708,378.876,1546.7,11.8349,14.5613,16.4929,349.932,-40.1195,534.602,1821.98,117919,4.8721e-13,23964,180.03,7335.54,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10813,3.61565,-0.56418
113812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99524,-9.7023,-0.83394,13.4657,0,0,0,-0,1.5708,-0,1.5708,378.854,1546.51,11.835,14.5595,16.4908,349.996,-40.0553,534.632,1821.93,117966,4.8721e-13,23955.5,179.876,7338.19,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10838,3.61556,-0.56418
114212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99812,-9.70239,-0.844338,13.4656,0,0,0,-0,1.5708,-0,1.5708,378.836,1546.35,11.8351,14.558,16.4891,352.992,-51.9916,522.669,1809.91,117994,4.8721e-13,24103.1,179.748,7340.41,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10865,3.61545,-0.56418
114612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99588,-9.70249,-0.845426,13.4655,0,0,0,-0,1.5708,-0,1.5708,378.836,1538.69,11.8351,14.4902,16.4019,350.14,-53.242,521.418,1808.66,118250,4.8721e-13,24330.3,174.042,7340.4,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1089,3.61536,-0.56418
115012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99585,-9.70258,-0.845267,13.4655,0,0,0,-0,1.5708,-0,1.5708,378.826,1545.96,11.8352,14.5545,16.4848,349.814,-53.0511,521.595,1808.8,118292,4.8721e-13,24343.6,179.455,7341.53,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10913,3.61527,-0.56418
115612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00363,-9.70268,-0.845027,13.4654,0,0,0,-0,1.5708,-0,1.5708,378.814,1546.79,11.8352,14.5618,16.4943,358.512,-52.7643,521.862,1809.03,117539,4.8721e-13,23784.5,180.075,7343.07,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10947,3.61512,-0.56418
115812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99976,-9.70277,-0.844843,13.4653,0,0,0,-0,1.5708,-0,1.5708,378.849,1524.38,11.8352,14.3635,16.2391,353.808,-52.5831,522.097,1809.38,117835,4.8721e-13,24073.7,163.636,7338.8,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10959,3.61507,-0.56418
116412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00669,-9.70287,-0.844724,13.4652,0,0,0,-0,1.5708,-0,1.5708,378.868,1536.58,11.8352,14.4717,16.3778,361.513,-52.4635,522.246,1809.6,117193,4.8721e-13,23600.6,172.51,7336.43,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1099,3.61494,-0.56418
116612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00744,-9.70297,-0.844641,13.4651,0,0,0,-0,1.5708,-0,1.5708,378.927,1516.51,11.8351,14.294,16.1492,362.072,-52.4168,522.382,1809.93,117056,4.8721e-13,23573.1,158.067,7329.39,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11002,3.61489,-0.56418
117012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00742,-9.70306,-0.844588,13.465,0,0,0,-0,1.5708,-0,1.5708,378.994,1515.04,11.835,14.2813,16.1321,361.798,-52.413,522.487,1810.26,117038,4.8721e-13,23597.4,157.056,7321.28,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11025,3.61479,-0.56418
117412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00738,-9.70315,-0.844551,13.4649,0,0,0,-0,1.5708,-0,1.5708,379.055,1515.79,11.8349,14.2882,16.1403,361.457,-52.4238,522.57,1810.56,117055,4.8721e-13,23625.5,157.605,7313.83,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11046,3.6147,-0.56418
117812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99735,-9.70325,-0.847122,13.4648,0,0,0,-0,1.5708,-0,1.5708,379.107,1516.71,11.8348,14.2966,16.1504,349.66,-55.4245,519.647,1807.81,118177,4.8721e-13,24475.1,158.266,7307.57,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1107,3.6146,-0.56418
118212,0,1.97943,-9.84955,-0.887659,0,0,0,2.0041,-9.70335,-0.84459,13.4647,0,0,0,-0,1.5708,-0,1.5708,379.086,1547.27,11.8349,14.5673,16.4981,357.184,-52.4933,522.546,1810.63,117556,4.8721e-13,23889.5,180.542,7310.16,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11091,3.61451,-0.56418
118612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99785,-9.70345,-0.844303,13.4646,0,0,0,-0,1.5708,-0,1.5708,379.085,1527.95,11.8348,14.3962,16.2783,349.727,-52.1635,522.875,1810.96,118158,4.8721e-13,24349.8,166.287,7310.2,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11113,3.61441,-0.56418
119012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00757,-9.70354,-0.851813,13.4645,0,0,0,-0,1.5708,-0,1.5708,379.051,1547.11,11.8349,14.5657,16.4964,360.663,-60.77,514.216,1802.19,117632,4.8721e-13,23998.6,180.406,7314.36,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11137,3.61431,-0.56418
119412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00879,-9.70363,-0.845119,13.4644,0,0,0,-0,1.5708,-0,1.5708,379.068,1518.83,11.8348,14.3152,16.1747,361.816,-53.0871,521.926,1809.96,117124,4.8721e-13,23629.3,159.759,7312.22,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11158,3.61422,-0.56418
119812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00626,-9.70372,-0.844262,13.4643,0,0,0,-0,1.5708,-0,1.5708,379.107,1515.77,11.8347,14.2883,16.1398,358.627,-52.1359,522.937,1811.1,117306,4.8721e-13,23791.8,157.614,7307.51,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11179,3.61413,-0.56418
120212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00131,-9.70382,-0.844238,13.4642,0,0,0,-0,1.5708,-0,1.5708,379.131,1524.17,11.8347,14.3629,16.2351,352.671,-52.127,522.981,1811.22,117837,4.8721e-13,24164.6,163.589,7304.7,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11201,3.61403,-0.56418
120612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99831,-9.70392,-0.844304,13.4641,0,0,0,-0,1.5708,-0,1.5708,379.114,1539.61,11.8347,14.4996,16.4107,348.974,-52.1894,522.894,1811.08,118243,4.8721e-13,24403.6,174.831,7306.65,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11226,3.61393,-0.56418
121012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99845,-9.70401,-0.84436,13.4641,0,0,0,-0,1.5708,-0,1.5708,379.069,1549.03,11.8348,14.5828,16.5182,348.903,-52.216,522.799,1810.83,118325,4.8721e-13,24403.6,181.856,7312.11,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11248,3.61383,-0.56418
121612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00902,-9.70411,-0.834316,13.464,0,0,0,-0,1.5708,-0,1.5708,379.019,1549.2,11.8349,14.5841,16.5205,360.822,-40.6237,534.314,1822.18,116989,4.8721e-13,23315.9,181.971,7318.22,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1128,3.6137,-0.56418
121812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00283,-9.7042,-0.840994,13.4639,0,0,0,-0,1.5708,-0,1.5708,379.035,1518.4,11.8348,14.3113,16.17,353.423,-48.3154,526.648,1814.57,117697,4.8721e-13,23980.3,159.438,7316.24,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11293,3.61364,-0.56418
122212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99951,-9.7043,-0.844698,13.4638,0,0,0,-0,1.5708,-0,1.5708,379.029,1537.65,11.8348,14.4818,16.3889,349.37,-52.57,522.384,1810.28,118233,4.8721e-13,24380.4,173.347,7316.93,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11314,3.61355,-0.56418
122612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00213,-9.70439,-0.845009,13.4637,0,0,0,-0,1.5708,-0,1.5708,378.997,1547.99,11.8349,14.5733,16.5068,352.133,-52.9006,522.005,1809.79,118065,4.8721e-13,24209.6,181.046,7320.86,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11337,3.61345,-0.56418
123012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00264,-9.70449,-0.84489,13.4636,0,0,0,-0,1.5708,-0,1.5708,378.974,1540.95,11.835,14.5109,16.4268,352.452,-52.7435,522.126,1809.83,118025,4.8721e-13,24180.8,175.775,7323.69,500,10.3183,16.3183,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11358,3.61336,-0.56418
123412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99275,-9.70458,-0.844761,13.4635,0,0,0,-0,1.5708,-0,1.5708,378.957,1540.13,11.835,14.5035,16.4175,340.855,-52.5809,522.263,1809.91,119053,4.8721e-13,24946.1,175.147,7325.76,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11381,3.61327,-0.56418
123812,0,1.97943,-9.84955,-0.887659,0,0,0,1.98953,-9.70469,-0.847263,13.4634,0,0,0,-0,1.5708,-0,1.5708,378.886,1569.25,11.8352,14.7607,16.7499,336.898,-55.3968,519.339,1806.75,119657,4.8721e-13,25319.7,197.337,7334.35,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11402,3.61317,-0.56418
124212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99257,-9.70478,-0.844684,13.4633,0,0,0,-0,1.5708,-0,1.5708,378.787,1578.93,11.8354,14.8457,16.861,340.191,-52.3479,522.239,1809.31,119337,4.8721e-13,24963.4,204.963,7346.25,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11423,3.61308,-0.56418
124612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99081,-9.70488,-0.846961,13.4632,0,0,0,-0,1.5708,-0,1.5708,378.703,1570.84,11.8356,14.7739,16.7692,337.951,-54.8921,519.567,1806.35,119648,4.8721e-13,25203.4,198.509,7356.49,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11447,3.61298,-0.56418
125012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99116,-9.70497,-0.844444,13.4631,0,0,0,-0,1.5708,-0,1.5708,378.619,1576.3,11.8358,14.8216,16.832,338.114,-51.93,522.402,1808.91,119553,4.8721e-13,25074.4,202.79,7366.66,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11469,3.61289,-0.56418
125412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99171,-9.70507,-0.844201,13.463,0,0,0,-0,1.5708,-0,1.5708,378.543,1575.87,11.836,14.8175,16.8276,338.522,-51.5857,522.631,1808.88,119515,4.8721e-13,25024.2,202.413,7375.85,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11492,3.61279,-0.56418
125812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99216,-9.70516,-0.844255,13.4629,0,0,0,-0,1.5708,-0,1.5708,378.479,1574.84,11.8362,14.8081,16.8162,338.833,-51.5932,522.525,1808.55,119487,4.8721e-13,24994.5,201.568,7383.73,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11514,3.6127,-0.56418
126212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99254,-9.70525,-0.844325,13.4628,0,0,0,-0,1.5708,-0,1.5708,378.424,1574.05,11.8364,14.8009,16.8076,339.007,-51.6266,522.41,1808.25,119470,4.8721e-13,24976.7,200.922,7390.35,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11535,3.6126,-0.56418
126612,0,1.97943,-9.84955,-0.887659,0,0,0,1.9929,-9.70535,-0.846971,13.4627,0,0,0,-0,1.5708,-0,1.5708,378.378,1573.6,11.8365,14.7966,16.8027,339.185,-54.6251,519.341,1805.03,119560,4.8721e-13,25066.9,200.543,7395.91,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11559,3.6125,-0.56418
127012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99319,-9.70544,-0.847084,13.4627,0,0,0,-0,1.5708,-0,1.5708,378.34,1573.15,11.8367,14.7924,16.7978,339.256,-54.7225,519.187,1804.74,119554,4.8721e-13,25060.9,200.169,7400.54,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1158,3.61241,-0.56418
127612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99347,-9.70554,-0.84691,13.4626,0,0,0,-0,1.5708,-0,1.5708,378.308,1572.96,11.8369,14.7906,16.7958,339.35,-54.4949,519.365,1804.81,119535,4.8721e-13,25041.9,200.002,7404.44,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11615,3.61226,-0.56418
127812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99372,-9.70564,-0.851626,13.4625,0,0,0,-0,1.5708,-0,1.5708,378.282,1572.71,11.837,14.7883,16.7933,339.401,-59.8849,513.935,1799.29,119750,4.8721e-13,25252.2,199.8,7407.7,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11625,3.61222,-0.56418
128212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99396,-9.70573,-0.852204,13.4624,0,0,0,-0,1.5708,-0,1.5708,378.259,1572.58,11.8372,14.787,16.7919,339.423,-60.5283,513.257,1798.54,119774,4.8721e-13,25275.9,199.683,7410.46,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11646,3.61213,-0.56418
128612,0,1.97943,-9.84955,-0.887659,0,0,0,1.9942,-9.70583,-0.844699,13.4623,0,0,0,-0,1.5708,-0,1.5708,378.24,1572.52,11.8373,14.7864,16.7913,339.453,-51.8989,521.857,1807.07,119427,4.8721e-13,24932,199.624,7412.8,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11671,3.61202,-0.56418
129012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00191,-9.70592,-0.838987,13.4622,0,0,0,-0,1.5708,-0,1.5708,378.223,1572.43,11.8375,14.7855,16.7904,348.064,-45.3308,528.401,1813.56,118432,4.8721e-13,24135,199.555,7414.76,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11692,3.61193,-0.56418
129412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99539,-9.70601,-0.845893,13.4621,0,0,0,-0,1.5708,-0,1.5708,378.254,1551.01,11.8375,14.5964,16.5458,340.305,-53.2821,520.497,1805.76,119299,4.8721e-13,24923.6,183.01,7411,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11713,3.61184,-0.56418
129812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00223,-9.70611,-0.844147,13.462,0,0,0,-0,1.5708,-0,1.5708,378.255,1570.34,11.8376,14.7671,16.7663,347.904,-51.2787,522.501,1807.77,118581,4.8721e-13,24336.4,197.917,7410.88,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11737,3.61174,-0.56418
130212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99565,-9.7062,-0.84407,13.4619,0,0,0,-0,1.5708,-0,1.5708,378.289,1551.42,11.8376,14.6002,16.5503,340.066,-51.2199,522.611,1807.99,119225,4.8721e-13,24871.7,183.335,7406.82,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11758,3.61165,-0.56418
130612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99504,-9.7063,-0.844175,13.4618,0,0,0,-0,1.5708,-0,1.5708,378.287,1570.94,11.8377,14.7726,16.773,339.13,-51.3376,522.49,1807.86,119378,4.8721e-13,24941.1,198.396,7407.06,500,10.3184,16.3184,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11782,3.61155,-0.56418
