Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
13641,0,1.97943,-9.84955,-0.887659,1.99726,-9.72262,-0.83603,2.0011,-9.72452,-0.84397,4.27054,0.00096084,0.00343573,0.0117395,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,488.364,177.87,348.206,729.758,83.5244,10.6048,52.2749,0.053122,0,35,1.15065,7.15065,-2.43746e-05,0.0149082,3.13996,0,-0,-3.14159,-1,480,180,360,-1
14041,0,1.97943,-9.84955,-0.887659,1.99927,-9.7319,-0.833307,2.00023,-9.72658,-0.84073,4.2082,0.00140242,-0.00292043,0.0108889,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,486.942,178.162,351.25,738.967,61.2929,10.8381,31.1985,0.192997,0,35,1.08461,7.08461,-2.49169e-05,0.01524,3.13996,0,-0,-3.14159,-1,480,180,360,-1
14441,0,1.97943,-9.84955,-0.887659,1.99727,-9.73332,-0.851755,1.99877,-9.73306,-0.847051,4.14031,0.000194478,-0.00381791,-0.000818981,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,483.748,174.497,350.223,743.849,52.3305,10.8381,24.0099,0.401104,0,35,1.02326,7.02326,-2.49169e-05,0.01524,3.13996,0,-0,-3.14159,-1,480,180,360,-1
14841,0,1.97943,-9.84955,-0.887659,1.9926,-9.73084,-0.847128,1.99421,-9.73067,-0.849436,4.0702,-0.00406205,-0.00149554,-0.00105618,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,478.584,172.72,351.374,751.559,62.5172,10.8381,31.8577,0.708758,0,35,0.957306,6.95731,-2.49169e-05,0.01524,3.13996,0,-0,-3.14159,-1,480,180,360,-1
15231,0,1.97943,-9.84955,-0.887659,1.99024,-9.73423,-0.846896,1.99251,-9.73547,-0.849905,4.01916,-0.00464927,-0.00365221,-0.000526458,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,473.995,167.184,348.2,753.676,177.533,10.8381,84.8868,1.01015,0,35,0.905702,6.9057,-2.49169e-05,0.01524,3.13996,0,-0,-3.14159,-1,480,180,360,-1
15631,0,1.97943,-9.84955,-0.887659,1.99247,-9.72817,-0.832677,1.98836,-9.73251,-0.838744,3.98837,-0.00285878,0.00132286,0.00947568,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,469.987,165.04,347.704,756.871,159.819,11.7133,118.817,1.24662,0,35,0.870456,6.87046,-2.69512e-05,0.0164843,3.13996,0,-0,-3.14159,-1,480,180,360,-1
16041,0,1.97943,-9.84955,-0.887659,1.98832,-9.72674,-0.827845,1.98823,-9.72702,-0.828626,3.96978,-0.00407811,0.00289458,0.0114648,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,469.988,169.406,353.137,764.694,94.5018,12.7289,53.2363,1.41116,0,35,0.847877,6.84788,-1.12573e-05,0.0179907,3.14097,0,-0,-3.14159,-1,480,180,360,-1
16441,0,1.97943,-9.84955,-0.887659,1.98723,-9.72709,-0.830867,1.98603,-9.72601,-0.828172,3.96014,-0.0039929,0.00229089,0.00713259,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.378,170.835,355.16,768.05,106.838,12.8074,54.8239,1.50578,0,35,0.835487,6.83549,-9.88595e-06,0.0181045,3.14105,0,-0,-3.14159,-1,480,180,360,-1
16831,0,1.97943,-9.84955,-0.887659,1.98868,-9.72524,-0.825938,1.98679,-9.72725,-0.828818,3.95375,-0.00165229,0.00212355,0.00702795,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.194,169.571,354.144,767.586,169.208,11.4555,62.1199,1.54484,0,35,0.830487,6.83049,-8.84151e-06,0.0161916,3.14105,0,-0,-3.14159,-1,480,180,360,-1
17251,2,1.97943,-9.84955,-0.887659,1.9896,-9.72489,-0.837644,1.98637,-9.72619,-0.834313,3.95158,-0.000487417,0.00204974,-0.00217013,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,467.773,174.343,359.052,772.802,337.309,14.115,37.5419,1.56924,50,40,0.827395,53.8274,-1.0896e-05,0.0199545,3.14105,0,-0,-3.14159,-1,480,180,360,-1
